arrival_id,date,mandi_id,crop_name,raw_crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_was_missing,qty_was_negative,farmer_count_was_missing
ARR0003107,2026-03-11,MANDI015,Paddy,धान,Hybrid,92.19,24.0,False,False,False
ARR0004808,2026-02-05,MANDI053,Maize,Corn,HD-2967,172.88,104.0,False,False,False
ARR0016544,2026-04-18,MANDI055,Mustard,mustard,HD-2967,125.84,100.0,False,False,False
ARR0020498,2026-07-18,MANDI013,Rice,Chawal,Local,244.07,99.0,False,False,False
ARR0006235,2026-08-30,MANDI006,Wheat,GEHUN,Premium,88.05,45.0,False,False,False
ARR0018050,2026-07-02,MANDI043,Rice,Basmati,Local,175.26,25.0,False,False,False
ARR0006389,2026-05-03,MANDI023,Wheat,Wheat,Premium,43.89,9.0,False,False,False
ARR0018067,2026-08-23,MANDI037,Sugarcane,Sugarcane,Premium,4.6329,39.0,False,True,False
ARR0022124,2026-06-11,MANDI040,Sugarcane,गन्ना,Unknown,282.4,34.0,False,False,False
ARR0015784,2026-05-17,MANDI019,Sugarcane,Ganna,Unknown,43.47,35.0,False,False,False
ARR0012433,2026-05-01,MANDI048,Mustard,Sarso,Hybrid,185.97,64.0,False,False,False
ARR0023668,2026-02-13,MANDI047,Wheat,Gehun,PBW-343,247.15,39.0,False,False,False
ARR0004825,2026-04-27,MANDI056,Sugarcane,Sugarcane,Local,90.33,79.0,False,False,True
ARR0020837,2026-07-01,MANDI049,Cotton,कपास,Premium,413.14,40.0,False,False,False
ARR0020550,2026-05-17,MANDI036,Wheat,WHEAT,PBW-343,31.41,112.0,False,False,False
ARR0021439,2026-03-25,MANDI056,Sugarcane,Ganne,HD-2967,326.17,47.0,False,False,False
ARR0022170,2026-04-04,MANDI047,Maize,Makki,PBW-343,47.83,102.0,False,False,False
ARR0023264,2026-06-08,MANDI021,Mustard,सरसों,Pusa-1121,430.91,78.0,False,False,True
ARR0004206,2026-07-09,MANDI051,Paddy,Paddy,HD-2967,147.44,81.0,False,False,True
ARR0019588,2026-01-16,MANDI013,Sugarcane,Sugarcane,Pusa-1121,188.28,120.0,False,False,False
ARR0019265,2026-08-28,MANDI036,Sugarcane,Ganna,Unknown,145.09,41.0,False,False,False
ARR0024796,2026-02-20,MANDI047,Cotton,Cotton,HD-2967,344.86,65.0,False,False,False
ARR0002894,2026-05-10,MANDI038,Paddy,Dhaan,Local,466.38,105.0,False,False,False
ARR0007295,2026-08-03,MANDI023,Sugarcane,sugarcane,Premium,412.87,135.0,False,True,False
ARR0012139,2026-03-28,MANDI029,Wheat,wheat,Unknown,302.16,139.0,False,False,False
ARR0008318,2026-07-27,MANDI022,Maize,Makki,Local,49.1,141.0,False,False,False
ARR0023784,2026-03-28,MANDI036,Mustard,mustard,Unknown,253.45000000000002,19.0,False,False,False
ARR0008207,2026-07-18,MANDI021,Wheat,Kanak,PBW-343,414.31,70.0,False,False,False
ARR0000219,2026-01-23,MANDI009,Wheat,WHEAT,Hybrid,463.07,76.0,False,False,True
ARR0022427,2026-07-28,MANDI014,Maize,Corn,Unknown,353.14,78.0,False,True,True
ARR0005450,2026-04-02,MANDI023,Cotton,कपास,Pusa-1121,370.84,59.0,False,False,False
ARR0007004,2026-06-09,MANDI042,Cotton,Narma,PBW-343,498.59,55.0,False,False,False
ARR0002967,2026-01-17,MANDI041,Sugarcane,sugarcane,HD-2967,243.51,26.0,False,False,False
ARR0021097,2026-04-28,MANDI020,Sugarcane,sugarcane,Premium,79.07,79.0,False,False,True
ARR0004473,2026-06-22,MANDI001,Paddy,धान,HD-2967,247.72,49.0,False,False,False
ARR0011029,2026-03-05,MANDI038,Sugarcane,Ganna,Unknown,431.78000000000003,142.0,False,False,False
ARR0002877,2026-02-12,MANDI028,Sugarcane,गन्ना,Unknown,297.96,77.0,False,False,False
ARR0017310,2026-04-08,MANDI006,Cotton,Kapas,Local,165.4,36.0,False,False,False
ARR0007467,2026-05-05,MANDI039,Maize,Makki,Premium,183.93,22.0,False,False,False
ARR0012624,2026-09-06,MANDI052,Sugarcane,गन्ना,HD-2967,286.35,60.0,False,False,False
ARR0017053,2026-04-21,MANDI014,Mustard,Sarso,Hybrid,262.28,82.0,False,False,False
ARR0003209,2026-02-20,MANDI038,Maize,corn,Unknown,285.33,127.0,False,False,False
ARR0008604,2026-04-07,MANDI018,Maize,Corn,Pusa-1121,18.32,146.0,False,False,False
ARR0018802,2026-08-11,MANDI032,Maize,Makki,HD-2967,341.8,35.0,False,False,False
ARR0020356,2026-01-21,MANDI035,Mustard,Sarson,Unknown,216.88,87.0,False,False,False
ARR0010921,2026-05-11,MANDI045,Maize,Makki,Local,174.49,78.0,False,False,True
ARR0012919,2026-06-27,MANDI028,Rice,Basmati,Unknown,310.07,121.0,False,True,False
ARR0021887,2026-08-27,MANDI013,Sugarcane,Ganna,PBW-343,321.59,148.0,False,False,False
ARR0007912,2026-07-22,MANDI020,Maize,मक्का,Premium,85.1,78.0,False,False,True
ARR0003116,2026-07-18,MANDI018,Maize,Makka,Pusa-1121,170.56,118.0,False,False,False
ARR0006926,2026-03-23,MANDI047,Rice,चावल,Hybrid,298.3,64.0,False,False,False
ARR0004880,2026-07-17,MANDI052,Maize,मक्का,Local,152.4,30.0,False,False,False
ARR0005684,2026-08-26,MANDI019,Mustard,Mustard,Hybrid,117.36,78.0,False,False,True
ARR0011298,2026-03-27,MANDI049,Cotton,Cotton,Pusa-1121,196.19,71.0,False,False,False
ARR0003942,2026-05-28,MANDI046,Maize,Corn,Pusa-1121,2.773,74.0,False,True,False
ARR0011661,2026-04-15,MANDI023,Maize,Makki,HD-2967,55.71,14.0,False,False,False
ARR0010093,2026-05-28,MANDI006,Cotton,कपास,Unknown,264.59,85.0,False,False,False
ARR0001605,2026-03-30,MANDI031,Cotton,Narma,Local,52.68,104.0,False,False,False
ARR0003694,2026-07-26,MANDI011,Cotton,कपास,Local,273.57,14.0,False,False,False
ARR0004743,2026-08-31,MANDI025,Rice,Basmati,HD-2967,108.98,33.0,False,False,False
ARR0004903,2026-06-10,MANDI005,Mustard,Mustard,Pusa-1121,123.5,114.0,False,False,False
ARR0006731,2026-02-11,MANDI001,Rice,चावल,Local,429.66,126.0,False,False,False
ARR0024448,2026-04-11,MANDI047,Wheat,GEHUN,Local,376.56,40.0,False,False,False
ARR0018356,2026-04-03,MANDI038,Mustard,mustard,Pusa-1121,215.98000000000002,46.0,False,False,False
ARR0009273,2026-06-22,MANDI044,Sugarcane,गन्ना,Unknown,452.23,75.0,False,False,False
ARR0000963,2026-04-17,MANDI005,Cotton,कपास,Local,296.39,31.0,False,False,False
ARR0015496,2026-06-09,MANDI008,Rice,Chawal,Hybrid,57.92,60.0,False,False,False
ARR0008204,2026-01-25,MANDI016,Sugarcane,Ganna,Pusa-1121,490.04,23.0,False,False,False
ARR0006236,2026-06-22,MANDI019,Wheat,Kanak,Unknown,325.07,130.0,False,False,False
ARR0017798,2026-05-22,MANDI015,Cotton,Cotton,Hybrid,147.3,41.0,False,False,False
ARR0009873,2026-04-03,MANDI033,Sugarcane,Ganna,Unknown,463.14,79.0,False,False,True
ARR0000328,2026-07-09,MANDI042,Wheat,गेहूं,Pusa-1121,96.13,24.0,False,False,False
ARR0007950,2026-02-24,MANDI037,Cotton,cotton,Hybrid,338.52,124.0,False,False,False
ARR0012440,2026-01-19,MANDI010,Maize,मक्का,HD-2967,31.96,149.0,False,False,False
ARR0017754,2026-04-18,MANDI023,Maize,मक्का,Unknown,332.51,128.0,False,False,False
ARR0019682,2026-06-09,MANDI054,Maize,Corn,Unknown,184.85,105.0,False,False,False
ARR0011888,2026-06-21,MANDI024,Sugarcane,sugarcane,Unknown,388.28,17.0,False,False,False
ARR0024983,2026-07-18,MANDI005,Mustard,Mustard,Premium,218.98,78.0,False,False,True
ARR0015469,2026-06-29,MANDI050,Wheat,Kanak,HD-2967,326.24,125.0,False,False,False
ARR0024786,2026-08-18,MANDI033,Mustard,Sarso,Hybrid,255.11,91.0,False,False,False
ARR0002350,2026-02-10,MANDI026,Maize,Maize,PBW-343,138.0,129.0,False,False,False
ARR_GEN_000093,2026-01-12,MANDI038,Wheat,Gehun,Local,80.37,130.0,True,True,False
ARR0013133,2026-04-23,MANDI025,Maize,मक्का,Hybrid,466.49,13.0,False,False,False
ARR0016492,2026-03-24,MANDI046,Paddy,Dhaan,Pusa-1121,321.76,76.0,False,False,False
ARR0017770,2026-03-19,MANDI045,Wheat,WHEAT,Hybrid,451.82,50.0,False,False,False
ARR0012831,2026-08-08,MANDI057,Cotton,कपास,Premium,268.56,63.0,False,False,False
ARR0016399,2026-04-16,MANDI016,Cotton,Narma,Hybrid,432.93,19.0,False,False,False
ARR0000619,2026-06-14,MANDI012,Wheat,Kanak,Pusa-1121,368.67,119.0,False,False,False
ARR0021934,2026-03-17,MANDI035,Maize,मक्का,Pusa-1121,241.68,48.0,False,False,False
ARR0017823,2026-01-24,MANDI049,Wheat,WHEAT,Pusa-1121,49.43,76.0,False,False,True
ARR0013171,2026-04-15,MANDI014,Mustard,mustard,HD-2967,414.49,36.0,False,False,False
ARR0002458,2026-02-12,MANDI035,Mustard,Sarso,HD-2967,253.63,49.0,False,False,False
ARR0005916,2026-02-26,MANDI025,Paddy,Dhaan,PBW-343,342.85,128.0,False,False,False
ARR0010354,2026-07-04,MANDI005,Rice,Basmati,Unknown,78.99,119.0,False,False,False
ARR0014000,2026-01-21,MANDI036,Paddy,धान,Pusa-1121,312.56,81.0,False,False,False
ARR0008101,2026-07-08,MANDI009,Wheat,Gehun,Pusa-1121,410.63,49.0,False,False,False
ARR0022226,2026-05-20,MANDI010,Mustard,Sarson,Local,207.38,78.0,False,False,False
ARR0020284,2026-03-30,MANDI021,Maize,Makka,Unknown,50.51,7.0,False,False,False
ARR0007935,2026-01-21,MANDI027,Cotton,Cotton,Premium,414.8,71.0,False,False,False
ARR0018830,2026-04-25,MANDI014,Mustard,Sarso,HD-2967,450.5,78.0,False,False,True
ARR0003296,2026-03-03,MANDI030,Cotton,Kapas,Hybrid,266.79,57.0,False,False,False
ARR0004402,2026-03-22,MANDI033,Cotton,Narma,Hybrid,275.95,77.0,False,False,True
ARR0002311,2026-07-19,MANDI057,Paddy,Dhaan,Hybrid,141.09,139.0,False,False,False
ARR0012740,2026-03-23,MANDI029,Maize,मक्का,Hybrid,318.2,146.0,False,False,False
ARR0002404,2026-04-13,MANDI052,Maize,मक्का,Pusa-1121,66.99,117.0,False,False,False
ARR0009846,2026-02-11,MANDI006,Wheat,Gehun,Premium,144.96,71.0,False,False,False
ARR0000879,2026-01-22,MANDI041,Mustard,Mustard,Pusa-1121,62.45,135.0,False,False,False
ARR0022648,2026-01-02,MANDI024,Sugarcane,Ganna,Pusa-1121,484.9200000000001,20.0,False,False,False
ARR0002110,2026-02-02,MANDI020,Mustard,सरसों,PBW-343,273.53,52.0,False,False,False
ARR0022827,2026-08-20,MANDI046,Mustard,Mustard,Pusa-1121,3.0,118.0,False,True,False
ARR0020184,2026-05-20,MANDI024,Wheat,Wheat,Hybrid,226.33,110.0,False,False,False
ARR0021789,2026-04-20,MANDI019,Cotton,कपास,PBW-343,480.79999999999995,109.0,False,False,False
ARR0018476,2026-03-24,MANDI013,Paddy,Paddy,PBW-343,0.7095999999999999,78.0,False,True,False
ARR0014161,2026-02-18,MANDI056,Sugarcane,sugarcane,Unknown,493.84000000000003,94.0,False,False,False
ARR0000411,2026-02-11,MANDI006,Maize,मक्का,HD-2967,435.03,141.0,False,False,False
ARR0008407,2026-05-04,MANDI027,Mustard,Sarso,Unknown,492.81,86.0,False,False,False
ARR0003900,2026-04-28,MANDI028,Sugarcane,Sugarcane,HD-2967,206.55,123.0,False,False,False
ARR0024384,2026-01-31,MANDI009,Maize,Maize,Premium,136.86,95.0,False,False,False
ARR0024717,2026-01-24,MANDI015,Rice,Chawal,Local,431.67,80.5,False,False,True
ARR0021229,2026-08-02,MANDI035,Paddy,paddy,Unknown,79.19,122.0,False,False,False
ARR0002190,2026-05-16,MANDI022,Cotton,Cotton,Pusa-1121,496.28,92.0,False,False,False
ARR0017653,2026-08-03,MANDI037,Sugarcane,Ganne,Hybrid,366.84,18.0,False,False,False
ARR0022398,2026-03-30,MANDI018,Mustard,Mustard,Hybrid,174.77,38.0,False,False,False
ARR0011437,2026-07-13,MANDI024,Rice,Basmati,Premium,349.94,61.0,False,False,False
ARR0015238,2026-02-24,MANDI010,Cotton,कपास,PBW-343,388.07,77.0,False,False,True
ARR0021293,2026-09-03,MANDI020,Maize,Corn,Hybrid,328.23,93.0,False,False,False
ARR0017383,2026-05-21,MANDI035,Wheat,WHEAT,PBW-343,446.15,140.0,False,False,False
ARR0009571,2026-07-03,MANDI039,Mustard,Sarson,Premium,498.57,78.0,False,False,True
ARR0009470,2026-07-30,MANDI034,Rice,Basmati,Premium,300.95,99.0,False,False,False
ARR0012466,2026-03-15,MANDI056,Paddy,paddy,Hybrid,192.67000000000002,139.0,False,False,False
ARR0024421,2026-05-16,MANDI043,Wheat,Kanak,HD-2967,254.98,95.0,False,False,False
ARR0012120,2026-06-24,MANDI039,Mustard,Mustard,Local,160.32,53.0,False,False,False
ARR0004586,2026-02-23,MANDI026,Cotton,cotton,Pusa-1121,216.3,17.0,False,False,False
ARR0013459,2026-08-24,MANDI022,Sugarcane,Sugarcane,Local,306.63,21.0,False,False,False
ARR0006603,2026-06-26,MANDI037,Cotton,कपास,Local,249.69,133.0,False,False,False
ARR0007730,2026-03-02,MANDI039,Cotton,Cotton,PBW-343,415.61,135.0,False,False,False
ARR0010430,2026-01-26,MANDI048,Wheat,GEHUN,Premium,248.62,36.0,False,False,False
ARR0021811,2026-07-22,MANDI032,Rice,Rice,HD-2967,291.22,45.0,False,False,False
ARR0009243,2026-04-02,MANDI040,Sugarcane,sugarcane,Local,451.05,54.0,False,False,False
ARR0004418,2026-07-26,MANDI057,Maize,मक्का,Pusa-1121,170.56,78.0,False,False,False
ARR0000543,2026-05-12,MANDI004,Sugarcane,sugarcane,PBW-343,423.57,107.0,False,False,False
ARR0023453,2026-06-30,MANDI036,Cotton,cotton,HD-2967,58.27,51.0,False,False,False
ARR0006713,2026-08-11,MANDI022,Maize,Makka,Pusa-1121,476.96,20.0,False,False,False
ARR0022511,2026-05-09,MANDI040,Rice,Rice,Pusa-1121,28.42,90.0,False,False,False
ARR0017307,2026-08-06,MANDI022,Paddy,धान,Hybrid,410.66,9.0,False,False,False
ARR0020172,2026-03-20,MANDI052,Paddy,Dhaan,HD-2967,177.25,102.0,False,False,False
ARR0020840,2026-02-09,MANDI007,Sugarcane,Ganna,PBW-343,158.24,98.0,False,False,False
ARR0013374,2026-06-01,MANDI053,Cotton,cotton,Pusa-1121,217.25,5.0,False,False,False
ARR0023076,2026-04-29,MANDI003,Sugarcane,Ganna,HD-2967,0.5807,97.0,False,True,False
ARR0013944,2026-08-16,MANDI033,Mustard,Sarso,Pusa-1121,391.47,112.0,False,False,False
ARR0006162,2026-02-28,MANDI030,Mustard,सरसों,PBW-343,455.25,135.0,False,False,False
ARR0019454,2026-03-03,MANDI002,Paddy,Paddy,Premium,404.51,141.0,False,False,False
ARR0013144,2026-08-05,MANDI020,Wheat,Wheat,Unknown,50.54,67.0,False,False,False
ARR0010043,2026-01-19,MANDI021,Sugarcane,Sugarcane,Unknown,190.05,8.0,False,False,False
ARR0010095,2026-08-22,MANDI031,Cotton,कपास,HD-2967,435.58,45.0,False,False,False
ARR0009332,2026-05-30,MANDI022,Maize,Maize,Premium,304.69,125.0,False,False,False
ARR0005457,2026-07-08,MANDI048,Sugarcane,Ganna,HD-2967,223.46,45.0,False,False,False
ARR0002320,2026-05-02,MANDI020,Cotton,Kapas,Local,209.32,52.0,False,False,False
ARR0018267,2026-07-31,MANDI006,Cotton,कपास,Pusa-1121,138.53,44.0,False,False,False
ARR0018874,2026-02-13,MANDI027,Cotton,cotton,Unknown,104.76,109.0,False,False,False
ARR0023210,2026-05-22,MANDI043,Paddy,Dhaan,Premium,429.35,143.0,False,False,False
ARR0003063,2026-01-06,MANDI023,Mustard,mustard,PBW-343,304.12,11.0,False,False,False
ARR0018722,2026-06-16,MANDI021,Maize,मक्का,Premium,229.42,20.0,False,False,False
ARR0001007,2026-07-13,MANDI053,Sugarcane,Sugarcane,Pusa-1121,351.89,93.0,False,False,False
ARR0007603,2026-08-09,MANDI046,Paddy,Paddy,Unknown,268.47,124.0,False,False,False
ARR0010469,2026-06-26,MANDI029,Wheat,wheat,PBW-343,80.51,25.0,False,False,False
ARR0006254,2026-02-27,MANDI040,Paddy,paddy,Hybrid,280.81,14.0,False,False,False
ARR0013253,2026-04-27,MANDI019,Maize,मक्का,Hybrid,381.01,65.0,False,False,False
ARR0021829,2026-07-15,MANDI026,Maize,Maize,Unknown,107.56,107.0,False,False,False
ARR0005884,2026-05-26,MANDI030,Mustard,Sarson,Hybrid,345.57,73.0,False,False,False
ARR0010514,2026-05-18,MANDI013,Wheat,GEHUN,Local,83.21,76.0,False,False,True
ARR0002248,2026-08-03,MANDI002,Sugarcane,Ganna,HD-2967,334.83,29.0,False,True,False
ARR0015228,2026-09-03,MANDI010,Maize,Makki,Pusa-1121,115.81,140.0,False,False,False
ARR0023621,2026-08-13,MANDI008,Cotton,cotton,Unknown,425.55,98.0,False,False,False
ARR0008611,2026-05-06,MANDI016,Mustard,Sarso,Premium,220.06,89.0,False,False,False
ARR0006135,2026-03-23,MANDI016,Cotton,Cotton,Pusa-1121,391.56,129.0,False,False,False
ARR0007892,2026-07-30,MANDI004,Wheat,wheat,Pusa-1121,100.68,97.0,False,False,False
ARR0007672,2026-07-17,MANDI038,Cotton,Narma,Hybrid,437.23,77.0,False,False,True
ARR0007105,2026-02-02,MANDI035,Maize,Corn,Premium,39.23,66.0,False,False,False
ARR0022850,2026-07-27,MANDI005,Paddy,धान,PBW-343,313.84,73.0,False,False,False
ARR0007604,2026-08-25,MANDI048,Mustard,Mustard,Pusa-1121,493.5,56.0,False,False,False
ARR0022560,2026-07-23,MANDI032,Mustard,Sarso,Premium,213.77,97.0,False,False,False
ARR0004715,2026-02-06,MANDI025,Paddy,Dhaan,PBW-343,310.34,81.0,False,False,True
ARR0003438,2026-07-09,MANDI033,Wheat,Gehun,Hybrid,369.32,114.0,False,False,False
ARR0012373,2026-06-10,MANDI023,Sugarcane,Ganna,HD-2967,388.35,93.0,False,False,False
ARR0021716,2026-01-11,MANDI024,Mustard,mustard,Premium,67.42,78.0,False,False,True
ARR0004224,2026-08-02,MANDI029,Maize,corn,PBW-343,250.73,124.0,False,False,False
ARR0001356,2026-08-11,MANDI034,Cotton,cotton,Unknown,316.93,15.0,False,False,False
ARR0020607,2026-06-15,MANDI044,Paddy,paddy,Unknown,410.44,11.0,False,True,False
ARR0011506,2026-07-27,MANDI039,Wheat,wheat,Local,200.26,76.0,False,False,True
ARR0017844,2026-02-24,MANDI012,Maize,Maize,PBW-343,415.43999999999994,140.0,False,False,False
ARR0001880,2026-08-20,MANDI035,Rice,Basmati,Pusa-1121,255.42000000000002,87.0,False,False,False
ARR_GEN_000094,2026-03-01,MANDI008,Cotton,कपास,Unknown,381.02,149.0,True,False,False
ARR0005788,2026-03-31,MANDI030,Maize,Maize,Hybrid,437.3,149.0,False,False,False
ARR0008378,2026-01-27,MANDI018,Rice,Chawal,Premium,153.56,6.0,False,False,False
ARR0015337,2026-04-30,MANDI057,Maize,Corn,PBW-343,332.08,67.0,False,False,False
ARR0018360,2026-08-29,MANDI041,Mustard,सरसों,Pusa-1121,385.27,139.0,False,False,False
ARR0013024,2026-02-05,MANDI004,Rice,चावल,Pusa-1121,22.43,55.0,False,False,False
ARR0013388,2026-01-28,MANDI044,Wheat,WHEAT,Hybrid,164.26999999999998,122.0,False,False,False
ARR0005562,2026-02-21,MANDI021,Mustard,Sarson,Unknown,335.21,35.0,False,False,False
ARR0016937,2026-04-10,MANDI022,Cotton,कपास,Hybrid,106.04,93.0,False,False,False
ARR0003103,2026-01-04,MANDI036,Wheat,wheat,Unknown,348.23,80.0,False,False,False
ARR0000060,2026-08-05,MANDI057,Wheat,गेहूं,PBW-343,397.43,100.0,False,False,False
ARR0021157,2026-06-11,MANDI010,Cotton,Narma,HD-2967,167.56,77.0,False,False,True
ARR0011854,2026-09-09,MANDI055,Maize,मक्का,Pusa-1121,293.73,123.0,False,False,False
ARR0022890,2026-01-28,MANDI055,Maize,corn,PBW-343,277.31,147.0,False,False,False
ARR0001164,2026-05-07,MANDI036,Rice,Chawal,PBW-343,455.97,89.0,False,False,False
ARR0005803,2026-03-02,MANDI019,Wheat,wheat,PBW-343,351.95,139.0,False,False,False
ARR_GEN_000095,2026-07-19,MANDI022,Mustard,Sarso,Hybrid,74.42,24.0,True,False,False
ARR_GEN_000096,2026-03-31,MANDI019,Mustard,Sarso,Unknown,324.55,113.0,True,False,False
ARR0011283,2026-09-03,MANDI017,Maize,Makka,Pusa-1121,181.36,45.0,False,False,False
ARR0016773,2026-01-04,MANDI052,Sugarcane,sugarcane,Unknown,471.8,58.0,False,False,False
ARR0005218,2026-05-21,MANDI021,Maize,Maize,Local,458.05,120.0,False,False,False
ARR0022833,2026-06-17,MANDI022,Sugarcane,Sugarcane,PBW-343,186.17000000000002,78.0,False,False,False
ARR0018042,2026-07-14,MANDI001,Sugarcane,Sugarcane,Pusa-1121,397.77,79.0,False,False,True
ARR0008026,2026-03-04,MANDI002,Paddy,धान,Local,68.24,102.0,False,False,False
ARR0021366,2026-03-20,MANDI021,Maize,Maize,Hybrid,265.38,16.0,False,False,False
ARR0011584,2026-07-28,MANDI015,Rice,चावल,Pusa-1121,48.51,127.0,False,False,False
ARR0007360,2026-09-04,MANDI035,Sugarcane,गन्ना,Unknown,130.63,79.0,False,False,True
ARR0017049,2026-02-01,MANDI051,Cotton,Narma,Premium,312.88,89.0,False,False,False
ARR0022622,2026-07-11,MANDI036,Mustard,सरसों,Premium,142.48,18.0,False,False,False
ARR0021747,2026-06-27,MANDI002,Mustard,Sarso,PBW-343,192.29,8.0,False,False,False
ARR0017912,2026-01-11,MANDI030,Maize,corn,HD-2967,240.18,119.0,False,False,False
ARR0007303,2026-06-26,MANDI007,Mustard,Sarso,Unknown,144.81,5.0,False,False,False
ARR0014321,2026-02-02,MANDI051,Wheat,गेहूं,Local,326.53,60.0,False,False,False
ARR0006280,2026-05-06,MANDI007,Sugarcane,Sugarcane,Unknown,447.68,22.0,False,False,False
ARR0003473,2026-01-29,MANDI011,Cotton,Narma,HD-2967,448.89,84.0,False,False,False
ARR0020035,2026-03-29,MANDI006,Sugarcane,Sugarcane,PBW-343,479.68,38.0,False,False,False
ARR0012893,2026-06-23,MANDI013,Wheat,WHEAT,Premium,98.45,56.0,False,False,False
ARR0015818,2026-08-26,MANDI026,Mustard,Sarso,Unknown,215.16,120.0,False,False,False
ARR0012886,2026-04-02,MANDI002,Paddy,Dhaan,Pusa-1121,142.81,71.0,False,False,False
ARR0017918,2026-02-07,MANDI025,Maize,corn,Local,493.36,140.0,False,False,False
ARR0017272,2026-01-02,MANDI030,Mustard,Sarson,Unknown,376.58,64.0,False,False,False
ARR0002147,2026-02-10,MANDI028,Sugarcane,Ganna,Local,466.38,79.0,False,False,True
ARR0019609,2026-02-11,MANDI029,Rice,Basmati,Local,3.6753,49.0,False,True,False
ARR0013095,2026-01-19,MANDI049,Rice,चावल,Premium,91.43,137.0,False,False,False
ARR0008526,2026-05-22,MANDI005,Sugarcane,Ganna,Local,13.29,12.0,False,False,False
ARR0018502,2026-02-26,MANDI043,Mustard,Sarson,HD-2967,110.93,79.0,False,False,False
ARR0010646,2026-03-04,MANDI056,Mustard,Mustard,Hybrid,465.87,78.0,False,False,False
ARR0007822,2026-03-28,MANDI050,Wheat,Kanak,Pusa-1121,165.25,75.0,False,False,False
ARR0000611,2026-07-16,MANDI056,Mustard,Sarso,HD-2967,436.54,6.0,False,False,False
ARR0011410,2026-07-21,MANDI010,Maize,मक्का,PBW-343,473.84000000000003,150.0,False,False,False
ARR0005352,2026-03-20,MANDI054,Paddy,Paddy,HD-2967,204.49,23.0,False,False,False
ARR0007704,2026-06-29,MANDI006,Mustard,Sarson,HD-2967,60.35,142.0,False,False,False
ARR0000644,2026-02-18,MANDI017,Maize,corn,Premium,468.76,82.0,False,False,False
ARR0024815,2026-06-28,MANDI046,Cotton,cotton,PBW-343,212.05,64.0,False,False,False
ARR0017404,2026-09-05,MANDI010,Mustard,Mustard,Hybrid,444.82,142.0,False,False,False
ARR0010573,2026-01-09,MANDI035,Sugarcane,sugarcane,HD-2967,50.980000000000004,41.0,False,False,False
ARR0006952,2026-04-09,MANDI018,Wheat,GEHUN,Unknown,398.39,62.0,False,True,False
ARR_GEN_000097,2026-03-12,MANDI055,Rice,चावल,Pusa-1121,319.67,124.0,True,False,False
ARR0010870,2026-05-20,MANDI026,Rice,Basmati,Pusa-1121,170.71,74.0,False,False,False
